#2023-03-24 14:23:20 3VW5T7AU4FM000741
#Time	03/滑差控制系统传感器/横摆角速度传感器1，Z轴/[LO]_z_axle/横摆角速度传感器1，Z轴	03/滑差控制系统传感器/横向加速度传感器1偏置/[LO]_lat acc/横向加速度传感器1偏置	03/滑差控制系统传感器/横向加速度传感器1/[LO]_lat acc/横向加速度传感器1	03/滑差控制系统传感器/纵向加速传感器/[LO]_long acc/纵向加速传感器	03/滑差控制系统传感器/转向角传感器，偏置直线运行/[LO]_steering_angle_sender/转向角传感器，偏置直线运行	03/滑差控制系统传感器/转向角传感器/[LO]_steering_angle_sender/转向角传感器	03/滑差控制系统传感器/纵向加速度传感器偏置/[LO]_long acc/纵向加速度传感器偏置	03/电子差速锁/右前	03/电子差速锁/左前制动器温度计算值	03/电子差速锁/左前	03/电子差速锁/制动信号灯开关	03/电子差速锁/右后	03/电子差速锁/左后	03/电子差速锁/左后制动器温度计算值	03/电子差速锁/系统状态	03/电子差速锁/功能状态	03/电子差速锁/右前制动器温度计算值	03/电子差速锁/右后制动器温度计算值	
#Time	03-横摆角速度传感器1，Z轴	03-横向加速度传感器1偏置	03-横向加速度传感器1	03-纵向加速传感器	03-转向角传感器，偏置直线运行	03-转向角传感器	03-纵向加速度传感器偏置	03-右前	03-左前制动器温度计算值	03-左前	03-制动信号灯开关	03-右后	03-左后	03-左后制动器温度计算值	03-系统状态	03-功能状态	03-右前制动器温度计算值	03-右后制动器温度计算值	
#ms	度/秒	m/s?	m/s?	m/s?	°	°	m/s?	-	℃	-	-	-	-	℃	-	-	℃	℃	
18267	-0.369	0.19620	0.26487	1.78542	-2.581	-2.494	2.03125	可用	92.5	可用	未操作	可用	可用	116.0	可用	未激活	92.5	116.0	
18686	-0.332	0.09810	0.12753	1.96200	-3.281	-3.281	2.03125	可用	92.5	可用	未操作	可用	可用	116.0	可用	未激活	92.5	116.0	
19069	-0.809	0.09810	0.12753	2.03067	-4.900	-4.769	1.93750	可用	92.0	可用	未操作	可用	可用	115.5	可用	未激活	92.5	116.0	
19553	-0.835	0.09810	0.07848	-0.12753	-7.000	-7.000	0.09375	可用	92.0	可用	未操作	可用	可用	115.5	可用	未激活	92.5	116.0	
20035	-1.135	0.00000	0.03924	-0.15696	-9.887	-9.669	-0.09375	可用	92.0	可用	未操作	可用	可用	115.5	可用	未激活	92.0	116.0	
20485	-2.125	0.00000	-0.01962	-0.25506	-12.994	-12.994	0.37500	可用	92.0	可用	未操作	可用	可用	115.5	可用	未激活	92.0	116.0	
21020	-1.968	0.00000	0.04905	1.19682	-11.375	-11.462	0.87500	可用	92.0	可用	未操作	可用	可用	115.5	可用	未激活	92.0	115.5	
21403	-2.134	-0.09810	-0.12753	1.46169	-11.681	-11.681	1.25000	可用	92.0	可用	未操作	可用	可用	115.5	可用	未激活	92.0	115.5	
21762	-2.136	-0.09810	-0.16677	1.16739	-11.375	-11.375	1.25000	可用	92.0	可用	未操作	可用	可用	115.5	可用	未激活	92.0	115.5	
22275	-2.248	-0.09810	-0.14715	1.27530	-10.194	-10.194	1.25000	可用	91.5	可用	未操作	可用	可用	115.5	可用	未激活	92.0	115.5	
22654	-2.394	-0.19620	-0.18639	1.23606	-11.375	-11.375	1.25000	可用	91.5	可用	未操作	可用	可用	115.5	可用	未激活	91.5	115.5	
23016	-2.540	0.00000	0.03924	1.06929	-11.594	-11.594	1.15625	可用	91.5	可用	未操作	可用	可用	115.5	可用	未激活	91.5	115.5	
23355	-2.608	0.00000	-0.00981	0.09810	-10.762	-10.894	0.09375	可用	91.5	可用	未操作	可用	可用	115.0	可用	未激活	91.5	115.5	
23723	-2.688	0.00000	0.00000	-0.20601	-9.669	-9.669	-0.09375	可用	91.5	可用	未操作	可用	可用	115.0	可用	未激活	91.5	115.5	
24156	-2.297	-0.09810	-0.04905	-0.37278	-9.581	-9.581	-0.18750	可用	91.5	可用	未操作	可用	可用	115.0	可用	未激活	91.5	115.5	
24576	-2.262	-0.09810	-0.20601	-0.44145	-9.275	-9.275	-0.37500	可用	91.5	可用	已操作	可用	可用	115.0	可用	未激活	91.5	115.5	
25161	-2.334	-0.19620	-0.18639	-0.46107	-9.275	-9.275	-0.37500	可用	91.5	可用	已操作	可用	可用	115.0	可用	未激活	91.5	115.0	
25557	-2.248	0.00000	-0.10791	-0.78480	-9.363	-9.363	-0.78125	可用	91.5	可用	已操作	可用	可用	115.5	可用	未激活	92.0	115.5	
25994	-2.188	-0.19620	-0.20601	-0.89271	-9.975	-9.887	-0.78125	可用	92.0	可用	已操作	可用	可用	115.5	可用	未激活	92.0	116.0	
26358	-2.259	-0.09810	-0.16677	-0.91233	-9.887	-9.887	-0.87500	可用	92.0	可用	已操作	可用	可用	116.0	可用	未激活	92.0	116.0	
26742	-2.282	-0.09810	-0.13734	-0.92214	-9.669	-9.669	-0.87500	可用	92.5	可用	已操作	可用	可用	116.0	可用	未激活	92.5	116.5	
27040	-2.025	-0.09810	-0.08829	-0.89271	-9.494	-9.494	-0.87500	可用	92.5	可用	已操作	可用	可用	116.5	可用	未激活	92.5	116.5	
27357	-1.999	0.00000	-0.05886	-0.86328	-9.363	-9.363	-0.87500	可用	93.0	可用	已操作	可用	可用	116.5	可用	未激活	92.5	117.0	
27926	-1.928	0.00000	-0.13734	-0.90252	-8.969	-8.969	-0.87500	可用	93.0	可用	已操作	可用	可用	117.0	可用	未激活	93.0	117.0	
28359	-1.562	-0.09810	-0.16677	-0.99081	-8.094	-8.094	-0.87500	可用	93.5	可用	已操作	可用	可用	117.5	可用	未激活	93.5	117.5	
28710	-1.639	-0.09810	-0.12753	-0.92214	-8.094	-8.094	-0.87500	可用	93.5	可用	已操作	可用	可用	117.5	可用	未激活	93.5	117.5	
29062	-1.484	0.00000	0.00981	-1.22625	-8.094	-8.094	-0.96875	可用	94.0	可用	已操作	可用	可用	118.0	可用	未激活	94.0	118.0	
29479	-1.785	0.19620	0.24525	-1.24587	-8.181	-8.181	-1.15625	可用	94.5	可用	已操作	可用	可用	118.5	可用	未激活	94.5	118.5	
29946	-1.278	-0.29430	-0.25506	-1.35378	-8.181	-8.181	-1.25000	可用	95.0	可用	已操作	可用	可用	119.0	可用	未激活	95.0	119.0	
30347	-1.710	0.00000	0.00000	-1.22625	-8.181	-8.181	-1.25000	可用	95.5	可用	已操作	可用	可用	119.5	可用	未激活	95.0	119.5	
30846	-1.353	0.00000	0.04905	-1.48131	-8.181	-8.181	-1.34375	可用	96.0	可用	已操作	可用	可用	120.0	可用	未激活	96.0	120.0	
31285	-1.138	0.00000	-0.01962	-1.65789	-8.181	-8.181	-1.56250	可用	96.0	可用	已操作	可用	可用	120.5	可用	未激活	96.0	120.5	
31678	-1.147	0.00000	0.06867	-1.81485	-7.875	-7.963	-1.65625	可用	97.0	可用	已操作	可用	可用	121.0	可用	未激活	97.0	121.5	
32050	-0.915	0.00000	0.02943	-1.74618	-6.869	-6.869	-1.75000	可用	97.5	可用	已操作	可用	可用	122.0	可用	未激活	97.5	122.0	
32383	-0.786	0.00000	0.03924	-1.72656	-5.775	-5.775	-1.65625	可用	98.0	可用	已操作	可用	可用	122.0	可用	未激活	97.5	122.5	
32699	-0.375	0.09810	0.23544	-1.83447	-2.888	-2.975	-1.75000	可用	98.0	可用	已操作	可用	可用	122.5	可用	未激活	98.5	122.5	
32997	-0.120	0.09810	0.15696	-2.03067	-1.269	-1.269	-1.93750	可用	98.5	可用	已操作	可用	可用	123.0	可用	未激活	98.5	123.0	
33598	-0.189	0.19620	0.25506	-2.15820	-1.094	-1.094	-1.93750	可用	99.0	可用	已操作	可用	可用	123.5	可用	未激活	99.0	123.5	
33948	-0.040	0.09810	0.09810	-2.10915	-2.188	-2.100	-2.03125	可用	99.5	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.0	
34315	-0.183	0.09810	0.19620	-2.14839	-3.281	-3.281	-2.03125	可用	99.5	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.5	
34681	-0.034	0.19620	0.22563	-2.22687	-3.281	-3.281	-2.15625	可用	99.5	可用	已操作	可用	可用	124.5	可用	未激活	100.0	124.5	
35100	-0.106	0.09810	0.11772	-2.25630	-3.281	-3.281	-2.15625	可用	100.0	可用	已操作	可用	可用	124.5	可用	未激活	100.0	124.5	
35518	-0.043	0.09810	0.13734	-1.82466	-3.281	-3.281	-1.75000	可用	100.0	可用	已操作	可用	可用	124.5	可用	未激活	100.0	124.5	
35933	-0.097	0.09810	0.12753	-1.33416	-3.281	-3.281	-1.34375	可用	100.0	可用	已操作	可用	可用	124.5	可用	未激活	100.0	124.5	
36610	-0.034	0.09810	0.15696	-0.36297	-3.062	-3.062	-0.18750	可用	100.0	可用	已操作	可用	可用	124.5	可用	未激活	100.0	124.5	
36980	-0.117	0.09810	0.11772	-0.41202	-3.194	-3.194	-0.28125	可用	100.0	可用	已操作	可用	可用	124.5	可用	未激活	100.0	124.5	
37326	-0.003	0.09810	0.14715	-0.38259	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.5	可用	未激活	100.0	124.5	
37661	-0.072	0.09810	0.10791	-0.39240	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.5	可用	未激活	100.0	124.5	
38003	-0.023	0.09810	0.14715	-0.33354	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.5	可用	未激活	100.0	124.5	
38336	0.034	0.09810	0.12753	-0.40221	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.5	可用	未激活	99.5	124.5	
38702	-0.092	0.09810	0.11772	-0.35316	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.5	可用	未激活	99.5	124.5	
39302	-0.072	0.09810	0.10791	-0.35316	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.5	
39724	-0.040	0.09810	0.11772	-0.35316	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.5	
40137	-0.051	0.00000	0.09810	-0.36297	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.5	
40553	-0.054	0.09810	0.15696	-0.35316	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.5	
40921	-0.203	0.09810	0.16677	-0.40221	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.0	
41324	0.140	0.09810	0.12753	-0.38259	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.0	
41722	-0.140	0.09810	0.12753	-0.37278	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.0	
42104	-0.057	0.09810	0.13734	-0.35316	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.0	
42441	0.020	0.09810	0.13734	-0.36297	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.0	
42853	0.000	0.09810	0.11772	-0.37278	-3.194	-3.194	-0.28125	可用	99.5	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.0	
43184	0.026	0.09810	0.15696	-0.36297	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.0	
43541	0.000	0.09810	0.10791	-0.37278	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.0	
43956	-0.023	0.09810	0.13734	-0.36297	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	124.0	可用	未激活	99.5	124.0	
44558	-0.112	0.09810	0.13734	-0.36297	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	124.0	可用	未激活	99.0	124.0	
45009	-0.020	0.09810	0.12753	-0.35316	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	123.5	可用	未激活	99.0	124.0	
45374	-0.026	0.09810	0.12753	-0.37278	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	123.5	可用	未激活	99.0	124.0	
45759	-0.083	0.09810	0.12753	-0.36297	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	123.5	可用	未激活	99.0	124.0	
46225	0.003	0.09810	0.10791	-0.38259	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	123.5	可用	未激活	99.0	124.0	
46658	-0.031	0.09810	0.10791	-0.38259	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	123.5	可用	未激活	99.0	123.5	
47021	-0.137	0.09810	0.13734	-0.37278	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	123.5	可用	未激活	99.0	123.5	
47469	-0.051	0.09810	0.12753	-0.39240	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	123.5	可用	未激活	99.0	123.5	
47764	-0.023	0.09810	0.12753	-0.35316	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	123.5	可用	未激活	99.0	123.5	
48177	-0.060	0.09810	0.12753	-0.38259	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	123.5	可用	未激活	99.0	123.5	
48596	-0.046	0.09810	0.10791	-0.38259	-3.194	-3.194	-0.28125	可用	99.0	可用	已操作	可用	可用	123.5	可用	未激活	99.0	123.5	
48916	-0.083	0.09810	0.14715	-0.36297	-3.194	-3.194	-0.28125	可用	98.5	可用	已操作	可用	可用	123.5	可用	未激活	99.0	123.5	
49313	-0.114	0.09810	0.11772	-0.34335	-3.194	-3.194	-0.28125	可用	98.5	可用	已操作	可用	可用	123.5	可用	未激活	99.0	123.5	
49745	-0.009	0.09810	0.12753	-0.38259	-3.194	-3.194	-0.28125	可用	98.5	可用	已操作	可用	可用	123.5	可用	未激活	99.0	123.5	
50346	-0.031	0.09810	0.15696	-0.38259	-3.194	-3.194	-0.28125	可用	98.5	可用	已操作	可用	可用	123.5	可用	未激活	98.5	123.5	
50714	-0.031	0.09810	0.13734	-0.35316	-3.194	-3.194	-0.28125	可用	98.5	可用	已操作	可用	可用	123.0	可用	未激活	98.5	123.5	
51114	-0.152	0.09810	0.11772	-0.13734	-3.194	-3.194	-0.09375	可用	98.5	可用	未操作	可用	可用	123.0	可用	未激活	98.5	123.5	
51548	-0.094	0.09810	0.13734	-0.10791	-3.194	-3.194	-0.09375	可用	98.5	可用	未操作	可用	可用	123.0	可用	未激活	98.5	123.5	
52004	-0.017	0.09810	0.14715	0.42183	-3.194	-3.194	0.18750	可用	98.5	可用	未操作	可用	可用	123.0	可用	未激活	98.5	123.5	
52316	-0.154	0.09810	0.13734	2.20725	-1.575	-1.794	1.84375	可用	98.5	可用	未操作	可用	可用	123.0	可用	未激活	98.5	123.0	
52674	-0.060	0.00000	0.03924	2.79585	0.569	0.569	2.62500	可用	98.5	可用	未操作	可用	可用	123.0	可用	未激活	98.5	123.0	
53216	0.112	0.29430	0.30411	2.26611	2.188	2.275	2.25000	可用	98.5	可用	未操作	可用	可用	123.0	可用	未激活	98.5	123.0	
53699	-0.046	0.19620	0.20601	2.17782	1.181	1.181	1.84375	可用	98.5	可用	未操作	可用	可用	123.0	可用	未激活	98.5	123.0	
54183	-0.503	0.09810	0.10791	1.88352	-3.675	-3.675	1.93750	可用	98.0	可用	未操作	可用	可用	123.0	可用	未激活	98.5	123.0	
54538	-0.623	0.00000	0.06867	0.21582	-3.675	-3.675	0.65625	可用	98.0	可用	未操作	可用	可用	123.0	可用	未激活	98.0	123.0	
54951	-0.326	0.00000	0.00981	0.06867	-3.675	-3.675	0.00000	可用	98.0	可用	未操作	可用	可用	123.0	可用	未激活	98.0	123.0	
55268	-0.475	0.00000	-0.06867	0.02943	-3.894	-3.894	-0.09375	可用	98.0	可用	未操作	可用	可用	123.0	可用	未激活	98.0	123.0	
55601	-0.558	0.00000	-0.06867	-0.36297	-4.463	-4.375	0.65625	可用	98.0	可用	未操作	可用	可用	122.5	可用	未激活	98.0	123.0	
56169	-0.626	0.00000	0.03924	1.27530	-3.675	-3.675	0.87500	可用	98.0	可用	未操作	可用	可用	122.5	可用	未激活	98.0	123.0	
56570	-0.149	0.00000	0.06867	1.41264	-0.962	-1.094	1.25000	可用	98.0	可用	未操作	可用	可用	122.5	可用	未激活	98.0	123.0	
56961	0.011	0.00000	0.17658	1.42245	0.569	0.569	1.25000	可用	97.5	可用	未操作	可用	可用	122.5	可用	未激活	98.0	122.5	
57331	0.246	0.19620	0.25506	1.31454	0.788	0.788	1.25000	可用	97.5	可用	未操作	可用	可用	122.5	可用	未激活	97.5	122.5	
57677	0.169	0.09810	0.08829	1.30473	0.962	0.962	1.25000	可用	97.5	可用	未操作	可用	可用	122.5	可用	未激活	97.5	122.5	
57986	0.092	0.29430	0.36297	1.24587	1.400	1.269	1.25000	可用	97.5	可用	未操作	可用	可用	122.5	可用	未激活	97.5	122.5	
58453	0.246	0.09810	0.24525	0.83385	1.487	1.487	1.06250	可用	97.5	可用	未操作	可用	可用	122.5	可用	未激活	97.5	122.5	
58955	0.864	0.29430	0.36297	-0.18639	3.062	3.062	-0.09375	可用	97.5	可用	未操作	可用	可用	122.5	可用	未激活	97.5	122.5	
59354	0.998	0.29430	0.36297	-0.18639	3.369	3.369	0.37500	可用	97.0	可用	未操作	可用	可用	122.5	可用	未激活	97.5	122.5	
59790	0.761	0.88290	0.89271	0.74556	6.387	6.387	0.46875	可用	97.0	可用	未操作	可用	可用	122.0	可用	未激活	97.0	122.5	
60208	1.564	0.78480	0.81423	0.69651	6.387	6.387	0.56250	可用	97.0	可用	未操作	可用	可用	122.0	可用	未激活	97.0	122.5	
60624	2.319	0.78480	0.85347	0.64746	11.594	11.375	0.56250	可用	97.0	可用	未操作	可用	可用	122.0	可用	未激活	97.0	122.0	
61106	4.954	1.47150	1.50093	0.65727	19.381	19.163	0.56250	可用	97.0	可用	未操作	可用	可用	122.0	可用	未激活	97.0	122.0	
61539	6.564	1.76580	1.90314	0.68670	22.794	22.794	0.56250	可用	97.0	可用	未操作	可用	可用	122.0	可用	未激活	97.0	122.0	
62036	5.062	1.47150	1.56960	0.50031	16.275	16.494	0.46875	可用	96.5	可用	未操作	可用	可用	122.0	可用	未激活	96.5	122.0	
62338	4.539	1.47150	1.49112	-0.19620	15.575	15.575	-0.09375	可用	96.5	可用	未操作	可用	可用	121.5	可用	未激活	96.5	122.0	
62762	4.396	1.27530	1.28511	-0.25506	14.262	14.262	-0.18750	可用	96.5	可用	未操作	可用	可用	121.5	可用	未激活	96.5	122.0	
63192	3.546	1.17720	1.27530	-0.20601	12.775	12.775	0.00000	可用	96.5	可用	未操作	可用	可用	121.5	可用	未激活	96.5	122.0	
